user_id,ground_truth,recommendations,scores
434.0,[8961.0],"[38038.0, 2421.0, 89864.0, 1580.0, 2987.0, 1721.0, 1371.0, 2858.0, 2338.0, 2948.0]","[2.829019784927368, 2.8186898231506348, 2.187523365020752, 2.1086976528167725, 2.066901206970215, 1.9582443237304688, 1.9389551877975464, 1.9347138404846191, 1.9139807224273682, 1.8558845520019531]"
350.0,[748.0],"[48.0, 2617.0, 2710.0, 3623.0, 10.0, 349.0, 3386.0, 80463.0, 8874.0, 910.0]","[2.051518201828003, 2.0491549968719482, 2.0239007472991943, 1.5953412055969238, 1.5870343446731567, 1.5763027667999268, 1.3774887323379517, 1.2689177989959717, 1.2597817182540894, 1.1475520133972168]"
396.0,[3114.0],"[356.0, 6539.0, 112552.0, 1527.0, 2011.0, 122922.0, 5146.0, 48780.0, 106489.0, 104.0]","[2.637425184249878, 2.115481376647949, 1.8482383489608765, 1.8198882341384888, 1.6856341361999512, 1.4797465801239014, 1.4610815048217773, 1.46053147315979, 1.4448484182357788, 1.4103895425796509]"
492.0,[805.0],"[5989.0, 25.0, 40815.0, 292.0, 45722.0, 552.0, 1247.0, 48780.0, 1206.0, 432.0]","[2.5264601707458496, 2.436840534210205, 2.0759525299072266, 2.02424955368042, 1.8615984916687012, 1.8266856670379639, 1.7722561359405518, 1.6022017002105713, 1.5921927690505981, 1.5778425931930542]"
387.0,"[2795.0, 4105.0, 1923.0]","[2161.0, 2135.0, 1358.0, 4571.0, 2312.0, 3429.0, 96821.0, 1617.0, 1228.0, 786.0]","[2.9202444553375244, 2.6945576667785645, 2.5900511741638184, 2.5027825832366943, 2.4345498085021973, 2.3174946308135986, 2.2950456142425537, 2.2935075759887695, 2.2129158973693848, 2.193361520767212]"
425.0,"[4973.0, 208.0, 1222.0]","[541.0, 80906.0, 6373.0, 2706.0, 1923.0, 260.0, 480.0, 40815.0, 2421.0, 2716.0]","[2.25298810005188, 2.2041609287261963, 2.1351423263549805, 2.025120973587036, 2.00061297416687, 1.9803392887115479, 1.9194890260696411, 1.9060494899749756, 1.84920072555542, 1.8066444396972656]"
588.0,[],"[2617.0, 1210.0, 10.0, 3.0, 3869.0, 588.0, 3623.0, 371.0, 648.0, 276.0]","[2.200587272644043, 2.160008192062378, 2.0001447200775146, 1.911664366722107, 1.8827646970748901, 1.846280574798584, 1.8372504711151123, 1.7161740064620972, 1.6763639450073242, 1.6623334884643555]"
464.0,[541.0],"[1222.0, 3175.0, 2617.0, 4643.0, 445.0, 902.0, 342.0, 8950.0, 1375.0, 916.0]","[2.6297414302825928, 2.5082719326019287, 2.394383430480957, 2.3023550510406494, 2.145137310028076, 2.1303062438964844, 2.099738836288452, 2.0982284545898438, 2.082813024520874, 2.0776662826538086]"
103.0,"[2628.0, 4306.0]","[112552.0, 905.0, 1276.0, 44555.0, 2.0, 2144.0, 2716.0, 46578.0, 1089.0, 3967.0]","[4.431325435638428, 4.147887229919434, 3.3701906204223633, 3.188081979751587, 2.9162938594818115, 2.6548571586608887, 2.5295777320861816, 2.513554334640503, 2.4410974979400635, 2.4063286781311035]"
145.0,[],"[539.0, 377.0, 1251.0, 329.0, 158.0, 44889.0, 170705.0, 47629.0, 914.0, 1028.0]","[2.2693731784820557, 2.220212936401367, 2.0598721504211426, 1.8287572860717773, 1.8033814430236816, 1.702919840812683, 1.662649154663086, 1.5829390287399292, 1.5053189992904663, 1.4949873685836792]"
469.0,"[2160.0, 2028.0, 908.0]","[307.0, 786.0, 1393.0, 55820.0, 5816.0, 733.0, 2718.0, 4643.0, 2565.0, 1198.0]","[2.834416627883911, 2.831312417984009, 2.498239755630493, 2.2212047576904297, 2.1580498218536377, 2.0761842727661133, 2.0040788650512695, 1.9926151037216187, 1.9553214311599731, 1.9207526445388794]"
76.0,[260.0],"[141.0, 5445.0, 2959.0, 45447.0, 3869.0, 44199.0, 53125.0, 3793.0, 5989.0, 1721.0]","[2.140423059463501, 1.7718234062194824, 1.5879942178726196, 1.5828496217727661, 1.5361483097076416, 1.5108190774917603, 1.4757037162780762, 1.4384828805923462, 1.436754822731018, 1.3933253288269043]"
122.0,"[2502.0, 2804.0, 33679.0]","[1208.0, 97938.0, 45722.0, 4239.0, 58998.0, 6934.0, 296.0, 106487.0, 555.0, 1221.0]","[2.4727509021759033, 1.9616566896438599, 1.771166205406189, 1.7481991052627563, 1.7405657768249512, 1.7017781734466553, 1.6741727590560913, 1.6509100198745728, 1.631452202796936, 1.6026338338851929]"
495.0,"[5956.0, 68157.0]","[593.0, 339.0, 2580.0, 142488.0, 2571.0, 1201.0, 3409.0, 33166.0, 2881.0, 527.0]","[2.941051721572876, 2.8953237533569336, 2.842414379119873, 2.5058114528656006, 2.1707160472869873, 2.0672531127929688, 2.046495199203491, 2.0210888385772705, 1.9337835311889648, 1.829221248626709]"
139.0,[],"[3481.0, 44199.0, 2011.0, 73017.0, 832.0, 4886.0, 185.0, 3793.0, 97938.0, 589.0]","[2.943472385406494, 2.581730365753174, 2.5798680782318115, 2.419846773147583, 2.1873204708099365, 2.092595100402832, 1.8444675207138062, 1.786703109741211, 1.6756657361984253, 1.657147765159607]"
13.0,[3996.0],"[1183.0, 485.0, 1079.0, 32587.0, 552.0, 2407.0, 508.0, 442.0, 165.0, 1732.0]","[1.8968355655670166, 1.8550201654434204, 1.829234004020691, 1.7011761665344238, 1.587313175201416, 1.4819655418395996, 1.4515033960342407, 1.4514408111572266, 1.4042588472366333, 1.3613126277923584]"
132.0,[5991.0],"[162578.0, 1196.0, 1193.0, 1206.0, 90866.0, 108190.0, 56367.0, 500.0, 5995.0, 6942.0]","[3.971529483795166, 2.4285807609558105, 2.4170241355895996, 2.4022984504699707, 2.181159019470215, 2.180941581726074, 2.1302781105041504, 2.1178646087646484, 1.8394958972930908, 1.8339370489120483]"
266.0,[457.0],"[1028.0, 914.0, 3147.0, 6016.0, 78499.0, 2174.0, 166528.0, 783.0, 6378.0, 2565.0]","[3.6197097301483154, 3.1612517833709717, 2.79660701751709, 2.670302152633667, 2.642862558364868, 2.3806283473968506, 2.3758978843688965, 2.2284393310546875, 2.209447145462036, 2.1700706481933594]"
480.0,"[410.0, 1282.0]","[61132.0, 2396.0, 318.0, 1259.0, 2694.0, 590.0, 3536.0, 785.0, 2.0, 367.0]","[2.78230881690979, 2.6934239864349365, 2.2349674701690674, 2.22906756401062, 2.011779308319092, 1.9920660257339478, 1.9895133972167969, 1.889952301979065, 1.8854634761810303, 1.859885811805725]"
254.0,"[593.0, 2329.0]","[2747.0, 122918.0, 1247.0, 29.0, 33794.0, 4022.0, 53125.0, 79132.0, 1097.0, 527.0]","[2.7785589694976807, 2.281435489654541, 2.241609573364258, 2.2395055294036865, 2.1429736614227295, 2.0894014835357666, 2.052417755126953, 1.9685065746307373, 1.9570156335830688, 1.9509345293045044]"
200.0,"[7361.0, 2797.0]","[166528.0, 1923.0, 109487.0, 4370.0, 51255.0, 19.0, 6502.0, 225.0, 780.0, 485.0]","[2.273876667022705, 2.242300033569336, 2.1427056789398193, 2.0943641662597656, 2.054642677307129, 1.9957958459854126, 1.9842801094055176, 1.933775782585144, 1.8566349744796753, 1.6770576238632202]"
265.0,[953.0],"[610.0, 3515.0, 1694.0, 1079.0, 3869.0, 11.0, 2161.0, 10.0, 1374.0, 3578.0]","[2.910353899002075, 2.527759552001953, 2.405987501144409, 1.8887007236480713, 1.8743892908096313, 1.8557027578353882, 1.8529455661773682, 1.7864505052566528, 1.770716667175293, 1.7681570053100586]"
563.0,[597.0],"[5764.0, 1747.0, 3072.0, 575.0, 77561.0, 1429.0, 2997.0, 47.0, 141.0, 44889.0]","[1.6687557697296143, 1.6137512922286987, 1.5373426675796509, 1.5337512493133545, 1.4244569540023804, 1.364466905593872, 1.3576232194900513, 1.3314086198806763, 1.2857811450958252, 1.2246533632278442]"
379.0,[],"[47.0, 466.0, 2081.0, 595.0, 608.0, 168.0, 474.0, 6.0, 150.0, 1732.0]","[2.223987579345703, 2.0459535121917725, 1.7564831972122192, 1.5339192152023315, 0.9962561130523682, 0.9566945433616638, 0.9551767110824585, 0.9012046456336975, 0.8758291602134705, 0.8695409893989563]"
212.0,"[45447.0, 67255.0]","[7099.0, 91500.0, 2248.0, 1028.0, 134130.0, 68157.0, 122886.0, 109374.0, 1201.0, 47099.0]","[2.8677213191986084, 2.5823047161102295, 2.564965009689331, 2.547044515609741, 2.420154333114624, 2.3513050079345703, 2.283097743988037, 2.0960001945495605, 1.976824164390564, 1.8201242685317993]"
177.0,"[58154.0, 1022.0, 44191.0, 8360.0]","[162578.0, 47099.0, 4973.0, 1278.0, 5679.0, 78499.0, 2248.0, 1663.0, 2064.0, 64614.0]","[3.6642744541168213, 2.5291624069213867, 2.5025904178619385, 2.499602794647217, 2.4893910884857178, 2.4848320484161377, 2.4155139923095703, 2.3723337650299072, 2.3290324211120605, 2.3094663619995117]"
301.0,"[1573.0, 7361.0]","[1042.0, 2716.0, 296.0, 3536.0, 4878.0, 48780.0, 1265.0, 106487.0, 109374.0, 6934.0]","[2.632017135620117, 2.3572473526000977, 2.1824378967285156, 1.7156339883804321, 1.6806617975234985, 1.6332532167434692, 1.584205150604248, 1.5696742534637451, 1.5117541551589966, 1.4667590856552124]"
420.0,"[3793.0, 51662.0]","[608.0, 14.0, 2959.0, 2471.0, 3751.0, 2018.0, 4848.0, 986.0, 720.0, 6874.0]","[3.3257970809936523, 3.0212690830230713, 2.396768808364868, 2.294279098510742, 2.1860666275024414, 2.049729824066162, 1.9499367475509644, 1.7903088331222534, 1.7554715871810913, 1.7024211883544922]"
5.0,[21.0],"[54286.0, 292.0, 353.0, 64614.0, 61248.0, 106782.0, 71535.0, 733.0, 33660.0, 122904.0]","[2.064967393875122, 1.620486855506897, 1.5242912769317627, 1.5076065063476562, 1.483577847480774, 1.3979291915893555, 1.259935736656189, 1.1926873922348022, 1.1334435939788818, 1.1275038719177246]"
182.0,"[1036.0, 2947.0, 1304.0]","[8665.0, 1348.0, 29.0, 509.0, 2329.0, 6796.0, 805.0, 1960.0, 282.0, 165.0]","[2.9661779403686523, 2.6842763423919678, 2.5321924686431885, 2.3826277256011963, 2.348902463912964, 2.329923391342163, 2.305135726928711, 2.2074103355407715, 2.178684711456299, 2.117281436920166]"
58.0,[350.0],"[2081.0, 2135.0, 4571.0, 208.0, 2640.0, 457.0, 350.0, 380.0, 39.0, 466.0]","[3.5328755378723145, 3.1619787216186523, 3.04073166847229, 2.9815540313720703, 2.8447446823120117, 2.525892972946167, 2.51998233795166, 2.4974770545959473, 2.468644857406616, 2.398496627807617]"
475.0,[58559.0],"[153.0, 1350.0, 296.0, 55820.0, 480.0, 1221.0, 592.0, 36.0, 34.0, 4643.0]","[3.0814101696014404, 2.8144195079803467, 2.7838027477264404, 2.701098680496216, 2.6799979209899902, 2.458963632583618, 2.456188440322876, 2.2178142070770264, 2.1161916255950928, 1.9761806726455688]"
608.0,"[2329.0, 1704.0]","[6016.0, 104.0, 370.0, 81845.0, 41566.0, 6377.0, 168250.0, 344.0, 58154.0, 5378.0]","[2.952390193939209, 2.7849836349487305, 2.717482566833496, 2.69032883644104, 2.6108853816986084, 2.5214686393737793, 2.502915382385254, 2.2171213626861572, 2.1682300567626953, 2.1490392684936523]"
368.0,[1965.0],"[3039.0, 173.0, 4361.0, 908.0, 151.0, 4571.0, 56367.0, 3751.0, 2144.0, 1597.0]","[2.5625107288360596, 2.4144113063812256, 2.3245890140533447, 2.1793932914733887, 2.014636993408203, 1.9757403135299683, 1.9725062847137451, 1.7810132503509521, 1.746732234954834, 1.7348884344100952]"
410.0,"[2064.0, 1663.0, 1220.0]","[1089.0, 1201.0, 61323.0, 3408.0, 1721.0, 2028.0, 3869.0, 590.0, 44555.0, 5445.0]","[2.471592903137207, 2.3355300426483154, 2.1462557315826416, 1.9958720207214355, 1.8110835552215576, 1.707573652267456, 1.658820390701294, 1.6514405012130737, 1.6459871530532837, 1.6127543449401855]"
176.0,[110.0],"[34.0, 1356.0, 480.0, 434.0, 589.0, 592.0, 10.0, 11.0, 420.0, 553.0]","[1.5454363822937012, 1.5444399118423462, 1.2982168197631836, 1.2889338731765747, 1.276066541671753, 1.2704408168792725, 1.1731455326080322, 0.9465145468711853, 0.924849808216095, 0.904450535774231]"
451.0,[32.0],"[3101.0, 1198.0, 91500.0, 77561.0, 1080.0, 19.0, 1291.0, 2700.0, 165.0, 6016.0]","[1.8006709814071655, 1.795388102531433, 1.7550843954086304, 1.6529741287231445, 1.5883346796035767, 1.5645043849945068, 1.5318313837051392, 1.511530876159668, 1.5034209489822388, 1.4845566749572754]"
150.0,[608.0],"[1042.0, 1429.0, 5679.0, 48780.0, 5445.0, 1278.0, 3869.0, 364.0, 5989.0, 45447.0]","[2.2796552181243896, 2.120136260986328, 1.9883031845092773, 1.937685251235962, 1.871185302734375, 1.860001564025879, 1.6777842044830322, 1.6731932163238525, 1.6531667709350586, 1.636359691619873]"
408.0,[1210.0],"[44191.0, 552.0, 68157.0, 1219.0, 1233.0, 485.0, 5349.0, 225.0, 2028.0, 1348.0]","[2.718270778656006, 2.578489065170288, 2.204871654510498, 2.096658229827881, 1.968273639678955, 1.905052661895752, 1.6962872743606567, 1.5316828489303589, 1.4933698177337646, 1.4522989988327026]"
440.0,[48774.0],"[7147.0, 4995.0, 56367.0, 1097.0, 44191.0, 4963.0, 918.0, 3408.0, 33794.0, 8961.0]","[2.9778761863708496, 2.7798449993133545, 2.567042112350464, 2.1847054958343506, 2.0305898189544678, 1.9840621948242188, 1.9401166439056396, 1.8472896814346313, 1.845912218093872, 1.809812307357788]"
561.0,[48516.0],"[1374.0, 610.0, 11.0, 142488.0, 48516.0, 788.0, 8798.0, 318.0, 48780.0, 104.0]","[3.6285195350646973, 3.5284318923950195, 2.8519115447998047, 2.4853262901306152, 2.3516199588775635, 2.2635879516601562, 2.1998305320739746, 2.18522572517395, 2.1846277713775635, 2.1798088550567627]"
57.0,[],"[1201.0, 94.0, 1617.0, 3471.0, 1207.0, 300.0, 3408.0, 1953.0, 357.0, 3869.0]","[3.2077457904815674, 2.77211332321167, 2.469993829727173, 2.3051581382751465, 2.2333314418792725, 2.169769763946533, 2.164031505584717, 2.154310703277588, 2.0673627853393555, 1.9856700897216797]"
187.0,[],"[318.0, 6787.0, 4973.0, 53953.0, 68954.0, 2396.0, 1258.0, 1250.0, 2572.0, 805.0]","[3.2902591228485107, 2.7636539936065674, 2.7057650089263916, 2.6938235759735107, 2.4866292476654053, 2.3758232593536377, 2.1806726455688477, 2.1356377601623535, 2.1317145824432373, 2.054497480392456]"
260.0,[1274.0],"[293.0, 4226.0, 2571.0, 367.0, 541.0, 720.0, 38038.0, 102125.0, 69844.0, 3740.0]","[3.706716775894165, 2.5804638862609863, 2.098677635192871, 2.040484666824341, 1.771991491317749, 1.7143491506576538, 1.68935227394104, 1.5671191215515137, 1.5447574853897095, 1.4927912950515747]"
179.0,[],"[1028.0, 165.0, 253.0, 592.0, 161.0, 1042.0, 350.0, 224.0, 256.0, 552.0]","[2.5792009830474854, 2.2704105377197266, 2.1952273845672607, 1.7862017154693604, 1.56371009349823, 1.4486674070358276, 1.3956785202026367, 1.375684142112732, 1.3738528490066528, 1.3361326456069946]"
298.0,[122886.0],"[527.0, 1358.0, 587.0, 33794.0, 4995.0, 1968.0, 7147.0, 924.0, 2987.0, 1136.0]","[2.972161293029785, 2.2234601974487305, 1.9668993949890137, 1.957781195640564, 1.9575287103652954, 1.880968689918518, 1.83364999294281, 1.753491997718811, 1.670667052268982, 1.6572654247283936]"
401.0,[5882.0],"[31878.0, 1625.0, 48082.0, 235.0, 91542.0, 3101.0, 8533.0, 248.0, 4011.0, 41569.0]","[2.311239242553711, 2.2566099166870117, 2.075847625732422, 2.027728796005249, 1.993152141571045, 1.7935177087783813, 1.5371092557907104, 1.5355867147445679, 1.4999613761901855, 1.382192850112915]"
474.0,"[1569.0, 1148.0, 1266.0, 6874.0]","[162578.0, 1617.0, 2997.0, 56145.0, 2080.0, 1225.0, 81845.0, 1193.0, 4034.0, 103688.0]","[3.936509370803833, 2.9424378871917725, 2.685742139816284, 2.475630760192871, 2.2681686878204346, 2.2572317123413086, 2.2304444313049316, 2.2217302322387695, 2.2166547775268555, 2.207636833190918]"
436.0,[],"[3147.0, 380.0, 6016.0, 337.0, 153.0, 1370.0, 553.0, 648.0, 2987.0, 2947.0]","[2.540452003479004, 2.0906996726989746, 1.9001530408859253, 1.8712804317474365, 1.7133139371871948, 1.6113413572311401, 1.5882482528686523, 1.567076563835144, 1.5514551401138306, 1.547131061553955]"
343.0,[2329.0],"[81834.0, 79132.0, 5618.0, 168252.0, 2716.0, 94959.0, 2174.0, 778.0, 3793.0, 27773.0]","[3.2227532863616943, 2.70780611038208, 2.6422150135040283, 2.496150493621826, 2.084681987762451, 1.9241502285003662, 1.8401901721954346, 1.697289228439331, 1.5480276346206665, 1.5468767881393433]"
322.0,[953.0],"[1250.0, 1209.0, 6377.0, 7458.0, 2572.0, 6539.0, 296.0, 2810.0, 4002.0, 1998.0]","[3.1961967945098877, 2.870401620864868, 2.4589269161224365, 1.9878647327423096, 1.8017083406448364, 1.754776954650879, 1.6979447603225708, 1.6954494714736938, 1.5867910385131836, 1.5284618139266968]"
532.0,[4262.0],"[3836.0, 94959.0, 778.0, 858.0, 81834.0, 32.0, 33660.0, 1259.0, 45.0, 186.0]","[2.378723621368408, 1.813313603401184, 1.612569808959961, 1.5111991167068481, 1.4470665454864502, 1.3995858430862427, 1.3845434188842773, 1.361869215965271, 1.3018635511398315, 1.2787853479385376]"
104.0,[595.0],"[1276.0, 29.0, 1960.0, 3000.0, 122916.0, 1641.0, 53322.0, 4025.0, 79132.0, 112.0]","[3.093726396560669, 2.3888306617736816, 2.068464517593384, 1.7019373178482056, 1.646157145500183, 1.5880048274993896, 1.5781675577163696, 1.5525835752487183, 1.536149501800537, 1.4079678058624268]"
330.0,"[1394.0, 141.0]","[94959.0, 6942.0, 786.0, 45.0, 1240.0, 5989.0, 1125.0, 785.0, 2657.0, 62.0]","[3.5223138332366943, 2.789480209350586, 2.4703476428985596, 2.2507171630859375, 2.0913543701171875, 2.0639877319335938, 1.917848825454712, 1.904644250869751, 1.7545604705810547, 1.7328168153762817]"
82.0,"[2028.0, 7153.0]","[2701.0, 45447.0, 733.0, 2565.0, 24.0, 1287.0, 1167.0, 122904.0, 783.0, 2683.0]","[2.7033798694610596, 2.57195782661438, 2.515106678009033, 2.2798941135406494, 2.095872163772583, 1.946239948272705, 1.917114496231079, 1.8471572399139404, 1.8129185438156128, 1.7872588634490967]"
520.0,"[4370.0, 1265.0]","[122904.0, 1252.0, 1617.0, 2366.0, 910.0, 3735.0, 356.0, 1949.0, 134853.0, 3176.0]","[2.481102705001831, 2.396235704421997, 2.360044240951538, 2.335085391998291, 2.256183385848999, 2.1854822635650635, 2.0967085361480713, 2.096545457839966, 1.9683728218078613, 1.8835891485214233]"
417.0,[858.0],"[81834.0, 31878.0, 44195.0, 1693.0, 5618.0, 91542.0, 168252.0, 48082.0, 81847.0, 53519.0]","[3.497119188308716, 2.571293830871582, 2.52996563911438, 2.525735855102539, 2.47839093208313, 2.355586528778076, 2.3276379108428955, 2.3239219188690186, 2.2822978496551514, 2.219228744506836]"
80.0,[593.0],"[4973.0, 2291.0, 2810.0, 805.0, 1241.0, 68954.0, 48516.0, 290.0, 7153.0, 48780.0]","[2.6681976318359375, 2.660261869430542, 2.5440359115600586, 2.4708573818206787, 2.289680242538452, 2.1599948406219482, 2.106656074523926, 2.0397887229919434, 1.956250548362732, 1.9361207485198975]"
537.0,"[5952.0, 99114.0]","[7147.0, 457.0, 33794.0, 2763.0, 4034.0, 54259.0, 110.0, 1748.0, 616.0, 653.0]","[2.8268747329711914, 2.5237271785736084, 2.1413118839263916, 1.9886071681976318, 1.9408156871795654, 1.892980694770813, 1.6507344245910645, 1.6007531881332397, 1.557094693183899, 1.5178836584091187]"
465.0,[3671.0],"[1694.0, 1079.0, 2366.0, 1949.0, 1198.0, 3745.0, 1446.0, 2596.0, 910.0, 2321.0]","[3.818039655685425, 3.735430955886841, 2.9675779342651367, 2.915534496307373, 2.9070706367492676, 2.5753345489501953, 2.3345441818237305, 2.3063743114471436, 2.219106435775757, 2.0282557010650635]"
105.0,"[55765.0, 1265.0, 1230.0, 5679.0, 1172.0]","[912.0, 81562.0, 112552.0, 3527.0, 913.0, 1240.0, 1200.0, 318.0, 112138.0, 85414.0]","[3.000199556350708, 2.9688522815704346, 2.9601669311523438, 2.8031346797943115, 2.661283493041992, 2.5555155277252197, 2.491527795791626, 2.46347713470459, 2.3893566131591797, 2.3050925731658936]"
517.0,[],"[2161.0, 122922.0, 1136.0, 2019.0, 2312.0, 2160.0, 924.0, 11.0, 50.0, 1230.0]","[2.4185893535614014, 2.3254830837249756, 2.172461748123169, 1.9839404821395874, 1.9638992547988892, 1.9051809310913086, 1.834973931312561, 1.7859382629394531, 1.765498399734497, 1.7537264823913574]"
413.0,[457.0],"[64614.0, 53000.0, 531.0, 79132.0, 38061.0, 733.0, 2596.0, 47.0, 296.0, 4027.0]","[2.786956310272217, 2.3067219257354736, 2.0114824771881104, 1.7753435373306274, 1.6891838312149048, 1.579243540763855, 1.497349500656128, 1.4924153089523315, 1.3441312313079834, 1.2642078399658203]"
246.0,[],"[76093.0, 2329.0, 4896.0, 248.0, 27773.0, 54995.0, 53519.0, 2959.0, 55247.0, 8950.0]","[3.6909701824188232, 3.0082008838653564, 2.979069948196411, 2.9140477180480957, 2.875274896621704, 2.7763288021087646, 2.774421215057373, 2.64098858833313, 2.57602596282959, 2.456648826599121]"
370.0,[],"[1148.0, 253.0, 316.0, 742.0, 111.0, 1356.0, 802.0, 2253.0, 281.0, 471.0]","[1.946078896522522, 1.8184698820114136, 1.707220196723938, 1.6117920875549316, 1.5647296905517578, 1.4761803150177002, 1.410132646560669, 1.3522217273712158, 1.3454792499542236, 1.3387991189956665]"
539.0,[527.0],"[2248.0, 2421.0, 89864.0, 2716.0, 40815.0, 922.0, 4499.0, 2947.0, 908.0, 130634.0]","[1.9665762186050415, 1.7710556983947754, 1.6653602123260498, 1.3754985332489014, 1.3430609703063965, 1.3122225999832153, 1.2128677368164062, 1.1326417922973633, 1.0362845659255981, 0.9645300507545471]"
606.0,"[44555.0, 1610.0, 7438.0, 40815.0]","[1358.0, 2571.0, 122904.0, 1617.0, 1960.0, 33794.0, 2987.0, 7361.0, 4973.0, 68954.0]","[3.7654120922088623, 3.1802196502685547, 2.79373836517334, 2.585419178009033, 2.533491373062134, 2.249713659286499, 2.2340800762176514, 2.171847343444824, 2.137044668197632, 2.1342720985412598]"
573.0,"[480.0, 58998.0]","[122922.0, 736.0, 54995.0, 53519.0, 227.0, 1101.0, 2580.0, 69122.0, 2355.0, 1517.0]","[3.6816909313201904, 3.1244187355041504, 2.8969674110412598, 2.8966023921966553, 2.675504446029663, 2.6063363552093506, 2.4449050426483154, 2.235834836959839, 2.2059829235076904, 2.1635379791259766]"
521.0,"[628.0, 708.0]","[3751.0, 2471.0, 2502.0, 2572.0, 2080.0, 2018.0, 2396.0, 3740.0, 986.0, 1320.0]","[2.4903109073638916, 2.310356378555298, 2.23943829536438, 2.226576328277588, 2.1965816020965576, 2.104161500930786, 2.000084638595581, 1.967299461364746, 1.8435477018356323, 1.808974027633667]"
581.0,[5989.0],"[4995.0, 33794.0, 29.0, 2959.0, 60684.0, 1960.0, 51662.0, 88125.0, 552.0, 1097.0]","[3.559518814086914, 2.5062148571014404, 2.3906421661376953, 2.280966281890869, 2.212928056716919, 2.1738481521606445, 2.1507949829101562, 2.111414909362793, 2.0514121055603027, 1.9471690654754639]"
414.0,"[2712.0, 745.0, 3996.0, 44191.0, 1073.0, 1965.0, 457.0]","[608.0, 1350.0, 31410.0, 14.0, 122922.0, 1374.0, 2858.0, 51834.0, 2081.0, 68157.0]","[3.728701591491699, 3.684340715408325, 3.4447572231292725, 2.9930408000946045, 2.6305792331695557, 2.602714776992798, 2.5252108573913574, 2.4930176734924316, 2.4919495582580566, 2.4398770332336426]"
66.0,"[2312.0, 2683.0, 3499.0]","[6953.0, 527.0, 48516.0, 81562.0, 339.0, 47.0, 79132.0, 1663.0, 1230.0, 3147.0]","[3.065154790878296, 2.7434451580047607, 2.6730122566223145, 2.6070480346679688, 2.4579713344573975, 2.1957619190216064, 2.109003782272339, 2.0766336917877197, 2.060096263885498, 1.9979557991027832]"
280.0,"[1917.0, 93510.0, 91500.0]","[1732.0, 30793.0, 300.0, 1234.0, 1953.0, 8665.0, 2997.0, 353.0, 2918.0, 162578.0]","[2.7766458988189697, 2.744375705718994, 2.356069803237915, 2.35497784614563, 2.2714016437530518, 2.2644200325012207, 2.159583330154419, 2.152867078781128, 2.1199705600738525, 2.1081080436706543]"
570.0,"[1214.0, 589.0]","[14.0, 2640.0, 2081.0, 7361.0, 922.0, 750.0, 168.0, 588.0, 2959.0, 3273.0]","[3.317922830581665, 3.077039957046509, 2.3849542140960693, 2.171424388885498, 2.1446986198425293, 2.116189479827881, 2.0302321910858154, 1.8634535074234009, 1.8463689088821411, 1.806799054145813]"
490.0,[7361.0],"[339.0, 2580.0, 909.0, 2795.0, 1269.0, 1208.0, 441.0, 590.0, 357.0, 232.0]","[2.2700014114379883, 1.3996038436889648, 1.392505168914795, 1.344152808189392, 1.3436927795410156, 1.2951552867889404, 1.2569897174835205, 1.2457334995269775, 1.2340209484100342, 1.228622317314148]"
365.0,[4886.0],"[1610.0, 76093.0, 79132.0, 122918.0, 72998.0, 48774.0, 356.0, 88163.0, 3949.0, 1215.0]","[2.470458745956421, 2.208272933959961, 2.1045053005218506, 2.0500049591064453, 1.9288617372512817, 1.7709193229675293, 1.7411834001541138, 1.6797776222229004, 1.6229310035705566, 1.6212387084960938]"
16.0,"[2019.0, 913.0]","[2959.0, 58154.0, 122890.0, 54001.0, 1663.0, 5378.0, 6378.0, 34.0, 6365.0, 1645.0]","[2.243293046951294, 2.147442102432251, 1.9671543836593628, 1.936542272567749, 1.9068541526794434, 1.8866280317306519, 1.8130236864089966, 1.6923370361328125, 1.67952561378479, 1.6466064453125]"
51.0,"[2.0, 1079.0, 3949.0]","[5919.0, 1080.0, 1265.0, 7099.0, 4034.0, 31658.0, 2361.0, 4947.0, 1230.0, 2542.0]","[2.9194910526275635, 2.663304328918457, 2.497779369354248, 2.455044746398926, 2.3608720302581787, 2.280241012573242, 2.106200695037842, 2.0752651691436768, 2.0751922130584717, 1.972568154335022]"
575.0,[2506.0],"[356.0, 45722.0, 109374.0, 2501.0, 58998.0, 4239.0, 292.0, 5816.0, 4002.0, 474.0]","[2.6871795654296875, 2.4267239570617676, 1.9138808250427246, 1.8730881214141846, 1.7073310613632202, 1.6854952573776245, 1.6078869104385376, 1.5987074375152588, 1.5955989360809326, 1.5361199378967285]"
536.0,"[261.0, 480.0]","[55820.0, 4643.0, 97938.0, 555.0, 6934.0, 153.0, 1221.0, 106487.0, 1356.0, 1093.0]","[1.5275111198425293, 1.2664910554885864, 1.1286444664001465, 1.0632688999176025, 1.0027008056640625, 1.0005794763565063, 0.9855536222457886, 0.9845114946365356, 0.9008241891860962, 0.8429279327392578]"
52.0,[8874.0],"[10.0, 2701.0, 223.0, 98809.0, 27193.0, 109374.0, 2571.0, 47099.0, 105504.0, 71535.0]","[3.133676052093506, 2.2179558277130127, 1.9301387071609497, 1.7726202011108398, 1.745383381843567, 1.7411316633224487, 1.7289429903030396, 1.7204225063323975, 1.5692617893218994, 1.4369840621948242]"
